01-08-2019,2:07:00,poniente,56,54,9.990.001,7.9
01-08-2019,2:08:04,universidad,14,13,9.990.001,8.5
01-08-2019,2:08:32,pueblo nuevo,10,10,,
01-08-2019,2:08:33,pueblo nuevo,2,0,,
01-08-2019,2:08:33,pueblo nuevo,,,82.12,8.3
01-08-2019,2:10:07,santa rosa,19,18,,
01-08-2019,2:10:09,santa rosa,16,8,,
01-08-2019,2:10:09,santa rosa,,,99.9,7.5
01-08-2019,2:12:26,el carmen,2.710.997,2.313.257,94.6,7.8
01-08-2019,2:12:34,labranza,1.743.922,12.3845,94.1,7.7
01-08-2019,2:15:12,centro,10.08,8.21,,
01-08-2019,2:15:14,centro,14,13,,
01-08-2019,2:15:15,centro,10,8,,
01-08-2019,2:15:15,centro,,,99.9,7.3
01-08-2019,2:15:49,labranza,4.974.983,4.402.179,89.6,8.5
01-08-2019,2:16:29,pedro valdivia,20,16,,
01-08-2019,2:16:30,pedro valdivia,21,20,,
01-08-2019,2:16:31,pedro valdivia,19,16,,
01-08-2019,2:16:31,pedro valdivia,,,99.9,7.5
01-08-2019,2:16:53,amanecer,24,22,,
01-08-2019,2:16:53,amanecer,24,22,,
01-08-2019,2:16:53,amanecer,,,95.8,7.95
01-08-2019,2:17:39,universidad,13,12,9.990.001,8.6
01-08-2019,2:17:46,poniente,49,47,9.990.001,8.0
01-08-2019,2:18:32,pueblo nuevo,10,10,,
01-08-2019,2:18:33,pueblo nuevo,2,0,,
01-08-2019,2:18:33,pueblo nuevo,,,82.3,8.3
01-08-2019,2:20:07,santa rosa,21,20,,
01-08-2019,2:20:09,santa rosa,22,14,,
01-08-2019,2:20:09,santa rosa,,,99.9,7.5
01-08-2019,2:22:31,labranza,1.888.018,1.299.462,94.2,7.6
01-08-2019,2:23:19,el carmen,2.015.498,1.873.845,94.5,7.9
01-08-2019,2:25:12,centro,15.66,11.38,,
01-08-2019,2:25:14,centro,16,15,,
01-08-2019,2:25:15,centro,12,8,,
01-08-2019,2:25:15,centro,,,99.9,7.4
01-08-2019,2:25:46,labranza,3.680.684,3.319.741,89.3,9.4
01-08-2019,2:26:29,pedro valdivia,19,16,,
01-08-2019,2:26:30,pedro valdivia,22,21,,
01-08-2019,2:26:31,pedro valdivia,22,18,,
01-08-2019,2:26:31,pedro valdivia,,,99.9,7.64
01-08-2019,2:26:53,amanecer,20,18,,
01-08-2019,2:26:53,amanecer,20,19,,
01-08-2019,2:26:53,amanecer,,,95.9,8.1
01-08-2019,2:27:18,universidad,12,11,9.990.001,8.6
01-08-2019,2:28:32,poniente,56,54,9.990.001,8.1
01-08-2019,2:28:32,pueblo nuevo,11,11,,
01-08-2019,2:28:33,pueblo nuevo,3,1,,
01-08-2019,2:28:33,pueblo nuevo,,,82.83,8.3
01-08-2019,2:30:07,santa rosa,18,17,,
01-08-2019,2:30:09,santa rosa,21,13,,
01-08-2019,2:30:09,santa rosa,,,99.9,7.6
01-08-2019,2:32:29,labranza,1.491.515,1.071.007,94.2,7.6
01-08-2019,2:34:13,el carmen,200.725,1.870.842,9.440.001,8.2
01-08-2019,2:35:12,centro,17.04,11.81,,
01-08-2019,2:35:14,centro,16,15,,
01-08-2019,2:35:15,centro,7,4,,
01-08-2019,2:35:15,centro,,,99.9,7.5
01-08-2019,2:35:43,labranza,1.297.456,1.108.501,87.1,8.5
01-08-2019,2:36:29,pedro valdivia,19,14,,
01-08-2019,2:36:30,pedro valdivia,20,19,,
01-08-2019,2:36:31,pedro valdivia,14,10,99.9,7.9
01-08-2019,2:36:53,amanecer,15,15,,
01-08-2019,2:36:53,amanecer,21,20,,
01-08-2019,2:36:53,amanecer,,,97.55,7.73
01-08-2019,2:36:55,universidad,11,10,9.990.001,8.7
01-08-2019,2:38:32,pueblo nuevo,10,10,,
01-08-2019,2:38:33,pueblo nuevo,4,1,,
01-08-2019,2:38:33,pueblo nuevo,,,83.14,8.34
01-08-2019,2:39:24,poniente,42,40,9.990.001,8.2
01-08-2019,2:40:07,santa rosa,20,19,,
01-08-2019,2:40:09,santa rosa,29,20,,
01-08-2019,2:40:09,santa rosa,,,99.9,7.5
01-08-2019,2:42:26,labranza,1.170.723,8.472.005,9.440.001,7.5
01-08-2019,2:45:12,centro,11.78,8.16,,
01-08-2019,2:45:14,centro,13,12,,
01-08-2019,2:45:15,centro,8,4,,
01-08-2019,2:45:15,centro,,,99.9,7.6
01-08-2019,2:45:39,labranza,5.508.572,4.826.791,8.580.001,8.3
01-08-2019,2:46:29,pedro valdivia,20,16,,
01-08-2019,2:46:30,pedro valdivia,20,19,,
01-08-2019,2:46:31,pedro valdivia,14,13,,
01-08-2019,2:46:31,pedro valdivia,,,99.9,7.7
01-08-2019,2:46:43,universidad,9,8,9.990.001,8.6
01-08-2019,2:46:53,amanecer,10,11,,
01-08-2019,2:46:53,amanecer,15,14,,
01-08-2019,2:46:53,amanecer,,,99.31,7.5
01-08-2019,2:47:35,el carmen,1.408.658,1.089.959,94.5,7.4
01-08-2019,2:48:32,pueblo nuevo,12,12,,
01-08-2019,2:48:33,pueblo nuevo,1,1,,
01-08-2019,2:48:33,pueblo nuevo,,,82.55,8.4
01-08-2019,2:50:07,santa rosa,19,18,,
01-08-2019,2:50:09,poniente,31,29,99.7,8.2
01-08-2019,2:50:09,santa rosa,20,11,,
01-08-2019,2:50:09,santa rosa,,,99.9,7.4
01-08-2019,2:52:23,labranza,9.596.577,6.754.218,94.7,8.6
01-08-2019,2:55:12,centro,10.7,7.17,,
01-08-2019,2:55:14,centro,11,10,,
01-08-2019,2:55:15,centro,3,2,,
01-08-2019,2:55:15,centro,,,99.9,7.46
01-08-2019,2:55:36,labranza,3.237.184,2.928.144,8.530.001,8.3
01-08-2019,2:56:07,universidad,8,7,9.990.001,8.6
01-08-2019,2:56:29,pedro valdivia,12,9,,
01-08-2019,2:56:30,pedro valdivia,14,13,,
01-08-2019,2:56:31,pedro valdivia,8,5,,
01-08-2019,2:56:31,pedro valdivia,,,99.9,7.6
01-08-2019,2:56:53,amanecer,12,12,,
01-08-2019,2:56:53,amanecer,17,16,,
01-08-2019,2:56:53,amanecer,,,99.46,7.3
01-08-2019,2:58:20,el carmen,5.012.693,3.942.236,9.440.001,7.6
01-08-2019,2:58:32,pueblo nuevo,9,9,,
01-08-2019,2:58:33,pueblo nuevo,1,0,,
01-08-2019,2:58:33,pueblo nuevo,,,80.72,8.34
01-08-2019,3:00:07,santa rosa,18,17,,
01-08-2019,3:00:09,santa rosa,15,8,,
01-08-2019,3:00:09,santa rosa,,,99.9,7.2
01-08-2019,3:01:02,poniente,20,19,99.7,8.1
01-08-2019,3:02:32,labranza,7.404.644,5.355.064,94.7,7.1
01-08-2019,3:05:12,centro,8.14,5.89,,
01-08-2019,3:05:13,centro,11,10,,
01-08-2019,3:05:15,centro,5,2,99.9,7.44
01-08-2019,3:05:32,labranza,5.645.231,4.608.115,85.7,8.4
01-08-2019,3:05:45,universidad,7,6,9.990.001,8.5
01-08-2019,3:06:29,pedro valdivia,11,9,,
01-08-2019,3:06:30,pedro valdivia,15,14,,
01-08-2019,3:06:31,pedro valdivia,7,5,,
01-08-2019,3:06:31,pedro valdivia,,,99.9,7.56
01-08-2019,3:06:53,amanecer,12,11,,
01-08-2019,3:06:53,amanecer,16,15,99.22,7.3
01-08-2019,3:08:32,pueblo nuevo,9,9,,
01-08-2019,3:08:33,pueblo nuevo,2,1,,
01-08-2019,3:08:33,pueblo nuevo,,,80.7,8.3
01-08-2019,3:09:14,el carmen,9.902.864,7.185.959,94.1,7.9
01-08-2019,3:10:07,santa rosa,21,20,,
01-08-2019,3:10:09,santa rosa,18,12,,
01-08-2019,3:10:09,santa rosa,,,99.9,7.16
01-08-2019,3:11:44,poniente,28,26,99.5,8.0
01-08-2019,3:12:18,labranza,777.889,5.596.147,94.7,7.1
01-08-2019,3:15:12,centro,8.1,5.71,,
01-08-2019,3:15:14,centro,10,9,,
01-08-2019,3:15:15,centro,3,1,,
01-08-2019,3:15:15,centro,,,99.9,7.4
01-08-2019,3:15:25,universidad,11,10,9.990.001,8.7
01-08-2019,3:15:29,labranza,2.936.788,2.542.172,86.1,8.3
01-08-2019,3:16:29,pedro valdivia,9,7,,
01-08-2019,3:16:30,pedro valdivia,14,13,,
01-08-2019,3:16:31,pedro valdivia,7,5,99.9,7.5
01-08-2019,3:16:53,amanecer,17,16,,
01-08-2019,3:16:53,amanecer,19,18,99.12,7.16
01-08-2019,3:18:32,pueblo nuevo,10,10,,
01-08-2019,3:18:33,pueblo nuevo,4,2,,
01-08-2019,3:18:33,pueblo nuevo,,,80.85,8.3
01-08-2019,3:20:07,santa rosa,23,21,,
01-08-2019,3:20:09,santa rosa,21,14,,
01-08-2019,3:20:09,santa rosa,,,99.9,7.0
01-08-2019,3:20:25,el carmen,1.875.126,1.396.334,93.7,7.4
01-08-2019,3:22:15,labranza,6.216.204,4.553.098,9.440.001,7.1
01-08-2019,3:22:30,poniente,37,35,99.5,8.0
01-08-2019,3:25:00,universidad,10,9,9.990.001,8.6
01-08-2019,3:25:12,centro,7.65,5.83,,
01-08-2019,3:25:14,centro,10,9,,
01-08-2019,3:25:15,centro,4,3,99.9,7.45
01-08-2019,3:25:26,labranza,2.407.835,2.091.459,86.4,8.1
01-08-2019,3:26:29,pedro valdivia,13,10,,
01-08-2019,3:26:30,pedro valdivia,14,13,,
01-08-2019,3:26:31,pedro valdivia,6,4,,
01-08-2019,3:26:31,pedro valdivia,,,99.9,7.6
01-08-2019,3:26:53,amanecer,30,28,,
01-08-2019,3:26:53,amanecer,36,35,,
01-08-2019,3:26:53,amanecer,,,99.33,07.06
01-08-2019,3:28:32,pueblo nuevo,10,10,,
01-08-2019,3:28:33,pueblo nuevo,1,1,,
01-08-2019,3:28:33,pueblo nuevo,,,80.97,8.4
01-08-2019,3:30:07,santa rosa,29,27,,
01-08-2019,3:30:09,santa rosa,30,20,,
01-08-2019,3:30:09,santa rosa,,,99.9,7.0
01-08-2019,3:32:13,labranza,6.577.952,4.760.874,9.440.001,7.1
01-08-2019,3:33:23,poniente,32,30,9.990.001,8.0
01-08-2019,3:33:35,el carmen,148.004,1.295.321,93.7,7.4
01-08-2019,3:34:38,universidad,10,9,9.990.001,8.6
01-08-2019,3:35:12,centro,11.04,7.82,,
01-08-2019,3:35:13,centro,12,11,,
01-08-2019,3:35:15,centro,5,2,99.9,7.46
01-08-2019,3:35:23,labranza,1.430.838,1.421.395,86.7,8.2
01-08-2019,3:36:29,pedro valdivia,11,8,,
01-08-2019,3:36:30,pedro valdivia,14,13,,
01-08-2019,3:36:31,pedro valdivia,8,5,,
01-08-2019,3:36:31,pedro valdivia,,,99.9,7.54
01-08-2019,3:36:53,amanecer,14,14,,
01-08-2019,3:36:53,amanecer,,,99.8,7.1
01-08-2019,3:38:32,pueblo nuevo,9,9,,
01-08-2019,3:38:33,pueblo nuevo,1,1,,
01-08-2019,3:38:33,pueblo nuevo,,,80.04,8.4
01-08-2019,3:40:07,santa rosa,33,31,,
01-08-2019,3:40:09,santa rosa,37,26,,
01-08-2019,3:40:09,santa rosa,,,99.9,07.06
01-08-2019,3:42:21,labranza,1.095.035,7.699.148,94.3,7.3
01-08-2019,3:44:05,poniente,32,30,99.8,8.1
01-08-2019,3:44:15,universidad,10,9,9.990.001,8.6
01-08-2019,3:44:20,el carmen,9.583.598,8.862.166,9.400.001,7.6
01-08-2019,3:45:12,centro,9.85,6.96,,
01-08-2019,3:45:14,centro,11,10,,
01-08-2019,3:45:15,centro,5,2,,
01-08-2019,3:45:15,centro,,,99.9,7.4
01-08-2019,3:45:19,labranza,1.655.711,1.314.015,87.0,9.0
01-08-2019,3:46:29,pedro valdivia,12,9,,
01-08-2019,3:46:30,pedro valdivia,13,12,,
01-08-2019,3:46:31,pedro valdivia,6,5,,
01-08-2019,3:46:31,pedro valdivia,,,99.9,7.53
01-08-2019,3:46:53,amanecer,11,9,99.74,7.37
01-08-2019,3:46:53,amanecer,18,17,,
01-08-2019,3:48:32,pueblo nuevo,9,9,,
01-08-2019,3:48:33,pueblo nuevo,1,0,,
01-08-2019,3:48:33,pueblo nuevo,,,80.62,8.34
01-08-2019,3:50:07,santa rosa,46,44,,
01-08-2019,3:50:09,santa rosa,50,39,,
01-08-2019,3:50:09,santa rosa,,,99.9,7.15
01-08-2019,3:52:07,labranza,7.684.723,5.601.356,94.2,7.3
01-08-2019,3:53:53,universidad,8,7,9.990.001,8.6
01-08-2019,3:54:51,poniente,50,48,99.3,8.1
