Fecha,Hora,Sector,Mp10,Mp2_5,Humedad,Temperatura
14-06-2019,10:32:47,pueblo nuevo,,,71.6,8.1
14-06-2019,10:32:58,pueblo nuevo,56,50,,
14-06-2019,10:33:09,pueblo nuevo,47,46,,
14-06-2019,10:33:22,santa rosa,,,94.1,7.4
14-06-2019,10:33:34,santa rosa,80,78,,
14-06-2019,10:34:15,pedro valdivia,,,97.5,7.1
14-06-2019,10:34:26,pedro valdivia,104,96,,
14-06-2019,10:34:27,pedro valdivia,44,42,,
14-06-2019,10:34:28,universidad,20,19,54.2,17.8
14-06-2019,10:34:38,pedro valdivia,60,59,,
14-06-2019,10:35:55,amanecer,,,87.5,7.7
14-06-2019,10:36:06,amanecer,33,33,,
14-06-2019,10:36:07,amanecer,25,24,,
14-06-2019,10:39:02,santa rosa,100,79,,
14-06-2019,10:39:23,centro,,,97.5,7.1
14-06-2019,10:39:34,centro,86,84,,
14-06-2019,10:39:34,centro,180,156,,
14-06-2019,10:39:45,centro,90,89,,
14-06-2019,10:42:47,pueblo nuevo,,,71.0,8.2
14-06-2019,10:42:58,pueblo nuevo,70,62,,
14-06-2019,10:43:09,pueblo nuevo,51,51,,
14-06-2019,10:43:22,santa rosa,,,92.6,7.8
14-06-2019,10:43:34,santa rosa,59,57,,
14-06-2019,10:44:15,pedro valdivia,,,97.1,7.3
14-06-2019,10:44:26,pedro valdivia,103,100,,
14-06-2019,10:44:27,pedro valdivia,44,42,,
14-06-2019,10:44:38,pedro valdivia,38,37,,
14-06-2019,10:45:28,universidad,15,14,50.9,18.6
14-06-2019,10:45:55,amanecer,,,87.4,8.0
14-06-2019,10:46:06,amanecer,41,39,,
14-06-2019,10:46:07,amanecer,29,27,,
14-06-2019,10:49:03,santa rosa,70,49,,
14-06-2019,10:49:23,centro,,,97.1,7.3
14-06-2019,10:49:34,centro,51,49,,
14-06-2019,10:49:35,centro,120,112,,
14-06-2019,10:49:45,centro,63,62,,
14-06-2019,10:52:47,pueblo nuevo,,,70.7,8.5
14-06-2019,10:52:58,pueblo nuevo,79,74,,
14-06-2019,10:53:09,pueblo nuevo,57,57,,
14-06-2019,10:53:22,santa rosa,,,91.2,8.0
14-06-2019,10:53:34,santa rosa,54,52,,
14-06-2019,10:54:15,pedro valdivia,,,95.6,7.7
14-06-2019,10:54:26,pedro valdivia,82,76,,
14-06-2019,10:54:27,pedro valdivia,46,44,,
14-06-2019,10:54:38,pedro valdivia,41,41,,
14-06-2019,10:55:55,amanecer,,,85.9,8.3
14-06-2019,10:56:06,amanecer,41,40,,
14-06-2019,10:56:07,amanecer,35,33,,
14-06-2019,10:56:45,universidad,11,10,49.3,18.8
14-06-2019,10:59:02,santa rosa,87,76,,
14-06-2019,10:59:23,centro,,,96.4,7.5
14-06-2019,10:59:34,centro,38,36,,
14-06-2019,10:59:34,centro,82,75,,
14-06-2019,10:59:45,centro,42,42,,
14-06-2019,11:02:47,pueblo nuevo,,,70.7,8.5
14-06-2019,11:02:58,pueblo nuevo,88,77,,
14-06-2019,11:03:09,pueblo nuevo,67,67,,
14-06-2019,11:03:22,santa rosa,,,91.1,8.5
14-06-2019,11:03:34,santa rosa,64,62,,
14-06-2019,11:04:15,pedro valdivia,,,95.2,8.0
14-06-2019,11:04:26,pedro valdivia,113,104,,
14-06-2019,11:04:27,pedro valdivia,42,40,,
14-06-2019,11:04:38,pedro valdivia,58,55,,
14-06-2019,11:05:55,amanecer,,,83.9,8.4
14-06-2019,11:06:06,amanecer,38,38,,
14-06-2019,11:06:07,amanecer,32,30,,
14-06-2019,11:07:46,universidad,9,8,47.4,18.4
14-06-2019,11:09:02,santa rosa,67,55,,
14-06-2019,11:09:23,centro,,,96.5,7.8
14-06-2019,11:09:34,centro,40,38,,
14-06-2019,11:09:34,centro,84,75,,
14-06-2019,11:09:45,centro,40,39,,
14-06-2019,11:12:47,pueblo nuevo,,,70.3,8.6
14-06-2019,11:12:58,pueblo nuevo,77,65,,
14-06-2019,11:13:09,pueblo nuevo,59,59,,
14-06-2019,11:13:22,santa rosa,,,88.4,8.9
14-06-2019,11:13:34,santa rosa,29,27,,
14-06-2019,11:14:15,pedro valdivia,,,93.3,8.4
14-06-2019,11:14:26,pedro valdivia,82,80,,
14-06-2019,11:14:27,pedro valdivia,41,39,,
14-06-2019,11:14:38,pedro valdivia,59,56,,
14-06-2019,11:15:55,amanecer,,,82.8,8.7
14-06-2019,11:16:06,amanecer,32,32,,
14-06-2019,11:16:07,amanecer,29,27,,
14-06-2019,11:18:46,universidad,11,10,46.4,20.0
14-06-2019,11:19:02,santa rosa,24,19,,
14-06-2019,11:19:23,centro,,,96.5,8.0
14-06-2019,11:19:34,centro,29,27,,
14-06-2019,11:19:34,centro,52,49,,
14-06-2019,11:19:45,centro,29,28,,
14-06-2019,11:22:47,pueblo nuevo,,,69.0,9.0
14-06-2019,11:22:58,pueblo nuevo,58,52,,
14-06-2019,11:23:09,pueblo nuevo,42,42,,
14-06-2019,11:23:22,santa rosa,,,86.1,9.0
14-06-2019,11:23:34,santa rosa,29,27,,
14-06-2019,11:24:15,pedro valdivia,,,92.3,8.6
14-06-2019,11:24:26,pedro valdivia,63,54,,
14-06-2019,11:24:27,pedro valdivia,32,30,,
14-06-2019,11:24:38,pedro valdivia,32,28,,
14-06-2019,11:25:54,amanecer,,,81.4,9.0
14-06-2019,11:26:06,amanecer,45,44,,
14-06-2019,11:26:07,amanecer,35,33,,
14-06-2019,11:29:02,santa rosa,40,32,,
14-06-2019,11:29:23,centro,,,95.8,8.3
14-06-2019,11:29:34,centro,18,17,,
14-06-2019,11:29:34,centro,31,28,,
14-06-2019,11:29:45,centro,15,15,,
14-06-2019,11:29:47,universidad,6,5,44.2,20.2
14-06-2019,11:32:47,pueblo nuevo,,,68.2,9.1
14-06-2019,11:32:58,pueblo nuevo,49,42,,
14-06-2019,11:33:09,pueblo nuevo,45,45,,
14-06-2019,11:33:22,santa rosa,,,85.0,9.6
14-06-2019,11:33:34,santa rosa,28,26,,
14-06-2019,11:34:15,pedro valdivia,,,92.0,8.9
14-06-2019,11:34:26,pedro valdivia,71,55,,
14-06-2019,11:34:27,pedro valdivia,39,37,,
14-06-2019,11:34:38,pedro valdivia,50,44,,
14-06-2019,11:35:54,amanecer,,,80.0,9.2
14-06-2019,11:36:06,amanecer,30,29,,
14-06-2019,11:36:07,amanecer,25,24,,
14-06-2019,11:39:02,santa rosa,45,38,,
14-06-2019,11:39:23,centro,,,95.0,8.4
14-06-2019,11:39:34,centro,14,13,,
14-06-2019,11:39:34,centro,17,15,,
14-06-2019,11:39:45,centro,9,9,,
14-06-2019,11:40:46,universidad,9,8,42.2,21.1
14-06-2019,11:42:47,pueblo nuevo,,,67.5,9.4
14-06-2019,11:42:58,pueblo nuevo,39,36,,
14-06-2019,11:43:09,pueblo nuevo,35,35,,
14-06-2019,11:43:22,santa rosa,,,81.5,10.1
14-06-2019,11:43:34,santa rosa,38,36,,
14-06-2019,11:44:15,pedro valdivia,,,90.7,9.0
14-06-2019,11:44:26,pedro valdivia,52,47,,
14-06-2019,11:44:27,pedro valdivia,27,25,,
14-06-2019,11:44:38,pedro valdivia,47,45,,
14-06-2019,11:45:54,amanecer,,,80.0,9.6
14-06-2019,11:46:06,amanecer,31,31,,
14-06-2019,11:46:07,amanecer,25,24,,
14-06-2019,11:49:02,santa rosa,46,45,,
14-06-2019,11:49:23,centro,,,94.6,8.5
14-06-2019,11:49:34,centro,11,10,,
14-06-2019,11:49:34,centro,15,14,,
14-06-2019,11:49:45,centro,7,7,,
14-06-2019,11:51:46,universidad,31,29,43.2,21.4
14-06-2019,11:52:47,pueblo nuevo,,,66.4,9.5
14-06-2019,11:52:58,pueblo nuevo,47,43,,
14-06-2019,11:53:09,pueblo nuevo,41,41,,
14-06-2019,11:53:22,santa rosa,,,79.3,10.5
14-06-2019,11:53:34,santa rosa,43,41,,
14-06-2019,11:54:15,pedro valdivia,,,90.2,9.2
14-06-2019,11:54:26,pedro valdivia,61,60,,
14-06-2019,11:54:27,pedro valdivia,33,31,,
14-06-2019,11:54:38,pedro valdivia,43,40,,
14-06-2019,11:55:54,amanecer,,,77.3,9.6
14-06-2019,11:56:06,amanecer,18,18,,
14-06-2019,11:56:07,amanecer,20,19,,
14-06-2019,11:59:02,santa rosa,60,41,,
14-06-2019,11:59:23,centro,,,94.3,8.5
14-06-2019,11:59:34,centro,11,10,,
14-06-2019,11:59:34,centro,13,12,,
14-06-2019,11:59:45,centro,9,8,,
14-06-2019,12:02:46,universidad,16,15,42.5,20.7
14-06-2019,12:02:47,pueblo nuevo,,,65.6,9.7
14-06-2019,12:02:58,pueblo nuevo,30,29,,
14-06-2019,12:03:09,pueblo nuevo,26,26,,
14-06-2019,12:03:22,santa rosa,,,77.6,10.5
14-06-2019,12:03:34,santa rosa,35,33,,
14-06-2019,12:04:15,pedro valdivia,,,89.9,9.2
14-06-2019,12:04:26,pedro valdivia,65,54,,
14-06-2019,12:04:27,pedro valdivia,23,22,,
14-06-2019,12:04:38,pedro valdivia,40,35,,
14-06-2019,12:05:54,amanecer,,,77.3,9.6
14-06-2019,12:06:06,amanecer,13,13,,
14-06-2019,12:06:06,amanecer,20,19,,
14-06-2019,12:09:02,santa rosa,35,25,,
14-06-2019,12:09:23,centro,,,93.9,8.7
14-06-2019,12:09:34,centro,10,9,,
14-06-2019,12:09:34,centro,10,9,,
14-06-2019,12:09:45,centro,6,6,,
14-06-2019,12:12:47,pueblo nuevo,,,64.4,10.0
14-06-2019,12:12:58,pueblo nuevo,47,41,,
14-06-2019,12:13:09,pueblo nuevo,37,35,,
14-06-2019,12:13:22,santa rosa,,,76.6,10.6
14-06-2019,12:13:34,santa rosa,40,38,,
14-06-2019,12:14:05,universidad,12,11,44.7,20.3
14-06-2019,12:14:15,pedro valdivia,,,87.7,9.4
14-06-2019,12:14:26,pedro valdivia,54,50,,
14-06-2019,12:14:27,pedro valdivia,25,24,,
14-06-2019,12:14:38,pedro valdivia,33,30,,
14-06-2019,12:15:54,amanecer,,,77.9,9.9
14-06-2019,12:16:06,amanecer,28,26,,
14-06-2019,12:16:06,amanecer,34,30,,
14-06-2019,12:19:02,santa rosa,43,26,,
14-06-2019,12:19:23,centro,,,93.4,8.8
14-06-2019,12:19:34,centro,6,6,,
14-06-2019,12:19:34,centro,8,7,,
14-06-2019,12:19:45,centro,4,4,,
14-06-2019,12:22:47,pueblo nuevo,,,63.0,10.3
14-06-2019,12:22:58,pueblo nuevo,36,32,,
14-06-2019,12:23:09,pueblo nuevo,29,28,,
14-06-2019,12:23:22,santa rosa,,,74.7,10.8
14-06-2019,12:23:34,santa rosa,35,33,,
14-06-2019,12:24:15,pedro valdivia,,,88.7,9.6
14-06-2019,12:24:26,pedro valdivia,54,44,,
14-06-2019,12:24:27,pedro valdivia,25,24,,
14-06-2019,12:24:38,pedro valdivia,28,27,,
14-06-2019,12:25:00,universidad,7,6,42.8,21.1
14-06-2019,12:25:54,amanecer,,,74.6,10.1
14-06-2019,12:26:06,amanecer,27,25,,
14-06-2019,12:26:06,amanecer,28,27,,
14-06-2019,12:29:02,santa rosa,67,51,,
14-06-2019,12:29:23,centro,,,93.4,8.9
14-06-2019,12:29:34,centro,7,6,,
14-06-2019,12:29:34,centro,8,7,,
14-06-2019,12:29:45,centro,5,5,,
14-06-2019,12:32:47,pueblo nuevo,,,61.8,10.1
14-06-2019,12:32:58,pueblo nuevo,31,28,,
14-06-2019,12:33:09,pueblo nuevo,28,28,,
14-06-2019,12:33:22,santa rosa,,,74.2,11.2
14-06-2019,12:33:34,santa rosa,58,56,,
14-06-2019,12:34:15,pedro valdivia,,,88.8,9.8
14-06-2019,12:34:26,pedro valdivia,31,28,,
14-06-2019,12:34:27,pedro valdivia,22,21,,
14-06-2019,12:34:38,pedro valdivia,28,27,,
14-06-2019,12:35:54,amanecer,,,73.6,10.4
14-06-2019,12:36:01,universidad,6,5,40.6,21.6
14-06-2019,12:36:06,amanecer,24,23,,
14-06-2019,12:36:06,amanecer,38,38,,
14-06-2019,12:39:02,santa rosa,34,27,,
14-06-2019,12:39:23,centro,,,93.4,9.1
14-06-2019,12:39:34,centro,11,10,,
14-06-2019,12:39:34,centro,11,10,,
14-06-2019,12:39:45,centro,6,6,,
14-06-2019,12:42:47,pueblo nuevo,,,61.0,10.3
14-06-2019,12:43:00,pueblo nuevo,27,23,,
14-06-2019,12:43:09,pueblo nuevo,29,29,,
14-06-2019,12:43:22,santa rosa,,,72.5,11.3
14-06-2019,12:43:34,santa rosa,42,40,,
14-06-2019,12:44:15,pedro valdivia,,,86.8,9.9
14-06-2019,12:44:27,pedro valdivia,23,22,,
14-06-2019,12:44:27,pedro valdivia,60,53,,
14-06-2019,12:44:38,pedro valdivia,50,42,,
14-06-2019,12:45:54,amanecer,,,72.4,10.5
14-06-2019,12:46:06,amanecer,21,20,,
14-06-2019,12:46:06,amanecer,21,21,,
14-06-2019,12:46:57,universidad,7,6,41.7,21.5
14-06-2019,12:49:02,santa rosa,49,41,,
14-06-2019,12:49:23,centro,,,93.2,9.4
14-06-2019,12:49:34,centro,7,7,,
14-06-2019,12:49:34,centro,8,7,,
14-06-2019,12:49:45,centro,6,6,,
14-06-2019,12:52:47,pueblo nuevo,,,61.4,10.4
14-06-2019,12:52:58,pueblo nuevo,34,31,,
14-06-2019,12:53:09,pueblo nuevo,28,28,,
14-06-2019,12:53:22,santa rosa,,,73.5,11.4
14-06-2019,12:53:34,santa rosa,39,37,,
14-06-2019,12:54:15,pedro valdivia,,,84.3,10.1
14-06-2019,12:54:26,pedro valdivia,35,33,,
14-06-2019,12:54:27,pedro valdivia,19,18,,
14-06-2019,12:54:38,pedro valdivia,37,36,,
14-06-2019,12:55:54,amanecer,,,71.3,10.8
14-06-2019,12:56:06,amanecer,27,25,,
14-06-2019,12:56:06,amanecer,32,30,,
14-06-2019,12:57:58,universidad,7,6,42.4,20.9
14-06-2019,12:59:02,santa rosa,48,45,,
14-06-2019,12:59:23,centro,,,92.3,9.3
14-06-2019,12:59:34,centro,6,5,,
14-06-2019,12:59:34,centro,8,7,,
14-06-2019,12:59:45,centro,4,3,,
14-06-2019,13:02:47,pueblo nuevo,,,62.5,10.5
14-06-2019,13:02:58,pueblo nuevo,23,20,,
14-06-2019,13:03:09,pueblo nuevo,26,26,,
14-06-2019,13:03:22,santa rosa,,,73.6,11.3
14-06-2019,13:03:34,santa rosa,36,34,,
14-06-2019,13:04:17,pedro valdivia,,,82.45,10.3
14-06-2019,13:04:26,pedro valdivia,47,42,,
14-06-2019,13:04:27,pedro valdivia,25,24,,
14-06-2019,13:04:38,pedro valdivia,32,29,,
14-06-2019,13:05:54,amanecer,,,69.2,10.6
14-06-2019,13:06:06,amanecer,28,26,,
14-06-2019,13:06:06,amanecer,32,30,,
14-06-2019,13:08:57,universidad,7,6,40.8,20.6
14-06-2019,13:09:02,santa rosa,47,30,,
14-06-2019,13:09:23,centro,,,92.1,9.4
14-06-2019,13:09:34,centro,5,5,,
14-06-2019,13:09:34,centro,7,6,,
14-06-2019,13:09:45,centro,4,4,,
14-06-2019,13:12:47,pueblo nuevo,,,61.4,10.4
14-06-2019,13:12:58,pueblo nuevo,12,12,,
14-06-2019,13:13:09,pueblo nuevo,17,17,,
14-06-2019,13:13:22,santa rosa,,,72.2,11.4
14-06-2019,13:13:34,santa rosa,34,32,,
14-06-2019,13:14:15,pedro valdivia,,,80.75,10.3
14-06-2019,13:14:26,pedro valdivia,44,44,,
14-06-2019,13:14:27,pedro valdivia,29,27,,
14-06-2019,13:14:38,pedro valdivia,20,16,,
14-06-2019,13:15:54,amanecer,,,70.0,10.8
14-06-2019,13:16:05,amanecer,29,27,,
14-06-2019,13:16:06,amanecer,28,26,,
14-06-2019,13:19:01,santa rosa,40,36,,
14-06-2019,13:19:23,centro,,,92.1,9.6
14-06-2019,13:19:34,centro,6,6,,
14-06-2019,13:19:34,centro,8,7,,
14-06-2019,13:19:45,centro,4,4,,
14-06-2019,13:19:58,universidad,5,4,42.4,20.1
14-06-2019,13:22:47,pueblo nuevo,,,60.3,10.5
14-06-2019,13:22:58,pueblo nuevo,13,11,,
14-06-2019,13:23:09,pueblo nuevo,14,13,,
14-06-2019,13:23:22,santa rosa,,,70.5,11.5
14-06-2019,13:23:34,santa rosa,25,24,,
14-06-2019,13:24:15,pedro valdivia,,,79.8,10.3
14-06-2019,13:24:26,pedro valdivia,14,14,,
14-06-2019,13:24:27,pedro valdivia,14,13,,
14-06-2019,13:24:38,pedro valdivia,18,16,,
14-06-2019,13:25:54,amanecer,,,69.9,11.0
14-06-2019,13:26:05,amanecer,22,22,,
14-06-2019,13:26:06,amanecer,21,20,,
14-06-2019,13:29:01,santa rosa,31,22,,
14-06-2019,13:29:23,centro,,,90.9,9.7
14-06-2019,13:29:34,centro,5,5,,
14-06-2019,13:29:34,centro,8,7,,
14-06-2019,13:29:45,centro,3,3,,
14-06-2019,13:31:12,universidad,8,7,42.6,
14-06-2019,13:32:47,pueblo nuevo,,,60.0,10.6
14-06-2019,13:32:58,pueblo nuevo,20,16,,
14-06-2019,13:33:09,pueblo nuevo,20,20,,
14-06-2019,13:33:22,santa rosa,,,70.3,12.0
14-06-2019,13:33:34,santa rosa,29,27,,
14-06-2019,13:34:15,pedro valdivia,,,80.5,10.3
14-06-2019,13:34:26,pedro valdivia,31,26,,
14-06-2019,13:34:27,pedro valdivia,19,18,,
14-06-2019,13:34:38,pedro valdivia,24,24,,
14-06-2019,13:35:54,amanecer,,,69.4,11.2
14-06-2019,13:36:06,amanecer,23,23,,
14-06-2019,13:36:06,amanecer,24,23,,
14-06-2019,13:39:01,santa rosa,38,35,,
14-06-2019,13:39:23,centro,,,80.3,10.1
14-06-2019,13:39:34,centro,5,5,,
14-06-2019,13:39:34,centro,7,6,,
14-06-2019,13:39:45,centro,5,4,,
14-06-2019,13:42:21,universidad,6,5,4.210.001,20.3
14-06-2019,13:42:47,pueblo nuevo,,,59.0,10.7
14-06-2019,13:42:58,pueblo nuevo,19,19,,
14-06-2019,13:43:09,pueblo nuevo,18,18,,
14-06-2019,13:43:22,santa rosa,,,68.1,12.9
14-06-2019,13:43:34,santa rosa,31,29,,
14-06-2019,13:44:15,pedro valdivia,,,79.7,10.6
14-06-2019,13:44:26,pedro valdivia,20,17,,
14-06-2019,13:44:27,pedro valdivia,14,13,,
14-06-2019,13:44:38,pedro valdivia,18,17,,
14-06-2019,13:45:54,amanecer,,,68.6,11.1
14-06-2019,13:46:05,amanecer,15,15,,
14-06-2019,13:46:06,amanecer,18,17,,
14-06-2019,13:49:01,santa rosa,32,26,,
14-06-2019,13:49:23,centro,,,70.7,10.5
14-06-2019,13:49:34,centro,7,6,,
14-06-2019,13:49:34,centro,8,7,,
14-06-2019,13:49:45,centro,3,3,,
14-06-2019,13:52:49,pueblo nuevo,,,59.4,10.8
14-06-2019,13:52:58,pueblo nuevo,19,16,,
14-06-2019,13:53:09,pueblo nuevo,20,20,,
14-06-2019,13:53:21,universidad,8,7,44.3,20.1
14-06-2019,13:53:22,santa rosa,,,66.5,13.1
14-06-2019,13:53:34,santa rosa,32,30,,
14-06-2019,13:54:15,pedro valdivia,,,80.2,10.5
14-06-2019,13:54:26,pedro valdivia,39,33,,
14-06-2019,13:54:27,pedro valdivia,22,21,,
14-06-2019,13:54:38,pedro valdivia,14,14,,
14-06-2019,13:55:54,amanecer,,,69.1,11.5
14-06-2019,13:56:05,amanecer,24,23,,
14-06-2019,13:56:06,amanecer,22,21,,
14-06-2019,13:59:01,santa rosa,40,37,,
14-06-2019,13:59:23,centro,,,70.2,10.4
14-06-2019,13:59:34,centro,9,8,,
14-06-2019,13:59:34,centro,10,8,,
14-06-2019,13:59:45,centro,5,5,,
14-06-2019,14:02:47,pueblo nuevo,,,60.2,11.0
14-06-2019,14:02:58,pueblo nuevo,31,27,,
14-06-2019,14:03:09,pueblo nuevo,29,29,,
14-06-2019,14:03:22,santa rosa,,,64.1,13.9
14-06-2019,14:03:34,santa rosa,38,36,,
14-06-2019,14:04:15,pedro valdivia,,,79.5,10.8
14-06-2019,14:04:21,universidad,6,5,41.7,21.1
14-06-2019,14:04:26,pedro valdivia,20,16,,
14-06-2019,14:04:27,pedro valdivia,16,15,,
14-06-2019,14:04:38,pedro valdivia,14,13,,
14-06-2019,14:05:54,amanecer,,,68.2,11.4
14-06-2019,14:06:05,amanecer,32,30,,
14-06-2019,14:06:06,amanecer,27,25,,
14-06-2019,14:09:01,santa rosa,42,34,,
14-06-2019,14:09:23,centro,,,69.0,10.7
14-06-2019,14:09:34,centro,8,7,,
14-06-2019,14:09:34,centro,9,8,,
14-06-2019,14:09:45,centro,4,4,,
14-06-2019,14:12:47,pueblo nuevo,,,59.2,11.0
14-06-2019,14:12:58,pueblo nuevo,29,28,,
14-06-2019,14:13:09,pueblo nuevo,30,29,,
14-06-2019,14:13:22,santa rosa,,,62.7,13.6
14-06-2019,14:13:34,santa rosa,36,34,,
14-06-2019,14:14:15,pedro valdivia,,,79.0,10.7
14-06-2019,14:14:26,pedro valdivia,45,43,,
14-06-2019,14:14:27,pedro valdivia,25,24,,
14-06-2019,14:14:38,pedro valdivia,18,16,,
14-06-2019,14:15:26,universidad,6,5,42.3,20.7
14-06-2019,14:15:53,amanecer,,,67.5,11.6
14-06-2019,14:16:05,amanecer,26,26,,
14-06-2019,14:16:06,amanecer,27,25,,
14-06-2019,14:19:01,santa rosa,56,45,,
14-06-2019,14:19:23,centro,,,67.6,10.8
14-06-2019,14:19:34,centro,11,10,,
14-06-2019,14:19:35,centro,8,8,,
14-06-2019,14:19:45,centro,6,5,,
14-06-2019,14:22:47,pueblo nuevo,,,58.5,11.0
14-06-2019,14:22:58,pueblo nuevo,30,28,,
14-06-2019,14:23:09,pueblo nuevo,26,26,,
14-06-2019,14:23:22,santa rosa,,,62.8,14.3
14-06-2019,14:23:34,santa rosa,45,43,,
14-06-2019,14:24:15,pedro valdivia,,,78.0,10.8
14-06-2019,14:24:26,pedro valdivia,31,28,,
14-06-2019,14:24:27,pedro valdivia,16,15,,
14-06-2019,14:24:38,pedro valdivia,25,21,,
14-06-2019,14:25:53,amanecer,,,67.6,11.6
14-06-2019,14:26:05,amanecer,29,29,,
14-06-2019,14:26:06,amanecer,21,20,,
14-06-2019,14:26:24,universidad,6,5,42.2,20.7
14-06-2019,14:29:01,santa rosa,42,37,,
14-06-2019,14:29:23,centro,,,67.3,10.9
14-06-2019,14:29:34,centro,7,5,,
14-06-2019,14:29:34,centro,8,7,,
14-06-2019,14:29:45,centro,5,5,,
14-06-2019,14:32:47,pueblo nuevo,,,58.3,11.2
14-06-2019,14:32:58,pueblo nuevo,18,17,,
14-06-2019,14:33:09,pueblo nuevo,17,17,,
14-06-2019,14:33:22,santa rosa,,,59.4,14.8
14-06-2019,14:33:34,santa rosa,45,43,,
14-06-2019,14:34:15,pedro valdivia,,,77.9,10.9
14-06-2019,14:34:26,pedro valdivia,14,12,,
14-06-2019,14:34:27,pedro valdivia,12,11,,
14-06-2019,14:34:38,pedro valdivia,8,7,,
14-06-2019,14:35:53,amanecer,,,67.8,11.7
14-06-2019,14:36:05,amanecer,22,22,,
14-06-2019,14:36:06,amanecer,20,19,,
14-06-2019,14:37:23,universidad,6,5,42.5,20.6
14-06-2019,14:39:01,santa rosa,35,25,,
14-06-2019,14:39:23,centro,,,67.8,10.9
14-06-2019,14:39:34,centro,10,8,,
14-06-2019,14:39:34,centro,10,9,,
14-06-2019,14:39:45,centro,6,4,,
14-06-2019,14:42:47,pueblo nuevo,,,57.6,11.3
14-06-2019,14:42:58,pueblo nuevo,28,25,,
14-06-2019,14:43:09,pueblo nuevo,21,21,,
14-06-2019,14:43:22,santa rosa,,,57.6,15.1
14-06-2019,14:43:34,santa rosa,33,31,,
14-06-2019,14:44:15,pedro valdivia,,,78.7,10.9
14-06-2019,14:44:26,pedro valdivia,20,17,,
14-06-2019,14:44:27,pedro valdivia,14,13,,
14-06-2019,14:44:38,pedro valdivia,12,12,,
14-06-2019,14:45:53,amanecer,,,67.6,11.6
14-06-2019,14:46:05,amanecer,21,20,,
14-06-2019,14:46:05,amanecer,29,29,,
14-06-2019,14:48:22,universidad,6,5,43.0,20.7
14-06-2019,14:49:01,santa rosa,29,26,,
14-06-2019,14:49:23,centro,,,68.9,11.1
14-06-2019,14:49:34,centro,9,8,,
14-06-2019,14:49:34,centro,9,8,,
14-06-2019,14:49:45,centro,8,7,,
14-06-2019,14:52:47,pueblo nuevo,,,57.4,11.3
14-06-2019,14:52:58,pueblo nuevo,36,33,,
14-06-2019,14:53:09,pueblo nuevo,25,25,,
14-06-2019,14:53:22,santa rosa,,,58.0,15.2
14-06-2019,14:53:34,santa rosa,33,31,,
14-06-2019,14:54:15,pedro valdivia,,,79.2,10.9
14-06-2019,14:54:26,pedro valdivia,68,61,,
14-06-2019,14:54:27,pedro valdivia,37,35,,
14-06-2019,14:54:38,pedro valdivia,39,33,,
14-06-2019,14:55:53,amanecer,,,68.1,11.7
14-06-2019,14:56:05,amanecer,28,26,,
14-06-2019,14:56:05,amanecer,30,30,,
14-06-2019,14:59:01,santa rosa,46,35,,
14-06-2019,14:59:21,universidad,6,5,42.2,20.6
14-06-2019,14:59:23,centro,,,68.4,11.2
14-06-2019,14:59:34,centro,8,7,,
14-06-2019,14:59:34,centro,11,10,,
14-06-2019,14:59:45,centro,6,5,,
14-06-2019,15:02:47,pueblo nuevo,,,57.4,11.3
14-06-2019,15:02:58,pueblo nuevo,37,31,,
14-06-2019,15:03:09,pueblo nuevo,27,27,,
14-06-2019,15:03:22,santa rosa,,,57.8,14.6
14-06-2019,15:03:34,santa rosa,53,51,,
14-06-2019,15:04:15,pedro valdivia,,,79.2,11.0
14-06-2019,15:04:26,pedro valdivia,122,113,,
14-06-2019,15:04:27,pedro valdivia,84,82,,
14-06-2019,15:04:38,pedro valdivia,110,104,,
14-06-2019,15:05:53,amanecer,,,67.5,11.9
14-06-2019,15:06:05,amanecer,27,25,,
14-06-2019,15:06:05,amanecer,36,36,,
14-06-2019,15:09:01,santa rosa,56,43,,
14-06-2019,15:09:23,centro,,,67.2,11.2
14-06-2019,15:09:34,centro,8,7,,
14-06-2019,15:09:34,centro,10,9,,
14-06-2019,15:09:45,centro,5,5,,
14-06-2019,15:10:25,universidad,6,5,42.6,20.5
14-06-2019,15:12:47,pueblo nuevo,,,57.3,11.3
14-06-2019,15:12:58,pueblo nuevo,29,25,,
14-06-2019,15:13:09,pueblo nuevo,24,24,,
14-06-2019,15:13:22,santa rosa,,,58.8,14.4
14-06-2019,15:13:34,santa rosa,43,41,,
14-06-2019,15:14:15,pedro valdivia,,,78.2,11.0
14-06-2019,15:14:26,pedro valdivia,138,122,,
14-06-2019,15:14:27,pedro valdivia,82,80,,
14-06-2019,15:14:38,pedro valdivia,108,108,,
14-06-2019,15:15:53,amanecer,,,66.0,12.0
14-06-2019,15:16:05,amanecer,25,24,,
14-06-2019,15:16:05,amanecer,31,30,,
14-06-2019,15:19:01,santa rosa,57,48,,
14-06-2019,15:19:23,centro,,,67.1,11.3
14-06-2019,15:19:34,centro,10,9,,
14-06-2019,15:19:34,centro,10,9,,
14-06-2019,15:19:45,centro,7,6,,
14-06-2019,15:21:38,universidad,7,6,43.0,20.1
14-06-2019,15:22:47,pueblo nuevo,,,56.7,11.3
14-06-2019,15:22:58,pueblo nuevo,61,50,,
14-06-2019,15:23:09,pueblo nuevo,47,46,,
14-06-2019,15:23:22,santa rosa,,,61.9,13.5
14-06-2019,15:23:34,santa rosa,40,38,,
14-06-2019,15:24:15,pedro valdivia,,,79.0,11.2
14-06-2019,15:24:26,pedro valdivia,50,45,,
