01-07-2019,3:48:39,poniente,84,82,9.580.001,0.8
01-07-2019,3:49:22,centro,,,90.0,2.7
01-07-2019,3:50:56,universidad,71,69,97.5,2.4
01-07-2019,3:52:46,pueblo nuevo,,,74.3,2.7
01-07-2019,3:52:56,pueblo nuevo,91,75,,
01-07-2019,3:53:08,pueblo nuevo,88,83,,
01-07-2019,3:53:20,santa rosa,,,99.9,-1.1
01-07-2019,3:53:30,amanecer,,,95.6,0.4
01-07-2019,3:53:33,santa rosa,288,283,,
01-07-2019,3:53:42,amanecer,389,347,,
01-07-2019,3:53:43,amanecer,276,272,,
01-07-2019,3:54:14,pedro valdivia,,,99.9,0.2
01-07-2019,3:56:38,santa rosa,360,234,,
01-07-2019,3:59:16,poniente,81,79,9.580.001,0.7
01-07-2019,3:59:22,centro,,,89.9,2.5
01-07-2019,4:01:53,universidad,63,61,97.5,2.4
01-07-2019,4:02:46,pueblo nuevo,,,75.6,2.6
01-07-2019,4:02:56,pueblo nuevo,118,102,,
01-07-2019,4:03:08,pueblo nuevo,92,91,,
01-07-2019,4:03:20,santa rosa,,,99.9,-0.9
01-07-2019,4:03:30,amanecer,,,95.6,0.3
01-07-2019,4:03:33,santa rosa,325,320,,
01-07-2019,4:03:42,amanecer,256,252,,
01-07-2019,4:03:42,amanecer,383,333,,
01-07-2019,4:04:14,pedro valdivia,,,99.9,0.0
01-07-2019,4:06:38,santa rosa,306,213,,
01-07-2019,4:09:22,centro,,,89.2,2.5
01-07-2019,4:09:56,poniente,80,78,95.6,0.6
01-07-2019,4:12:46,pueblo nuevo,,,75.1,2.6
01-07-2019,4:12:52,universidad,71,69,97.2,2.2
01-07-2019,4:12:56,pueblo nuevo,115,91,,
01-07-2019,4:13:08,pueblo nuevo,103,102,,
01-07-2019,4:13:21,santa rosa,,,99.9,-0.7
01-07-2019,4:13:30,amanecer,,,95.7,0.2
01-07-2019,4:13:33,santa rosa,290,285,,
01-07-2019,4:13:42,amanecer,387,381,,
01-07-2019,4:13:42,amanecer,565,456,,
01-07-2019,4:14:14,pedro valdivia,,,99.9,-0.4
01-07-2019,4:16:38,santa rosa,280,186,,
01-07-2019,4:19:22,centro,,,89.5,2.4
01-07-2019,4:20:31,poniente,80,78,9.570.001,0.5
01-07-2019,4:22:46,pueblo nuevo,,,74.7,2.6
01-07-2019,4:22:56,pueblo nuevo,124,103,,
01-07-2019,4:23:08,pueblo nuevo,106,101,,
01-07-2019,4:23:20,santa rosa,,,99.9,-0.5
01-07-2019,4:23:30,amanecer,,,95.6,0.0
01-07-2019,4:23:33,santa rosa,294,289,,
01-07-2019,4:23:42,amanecer,354,349,,
01-07-2019,4:23:42,amanecer,539,437,,
01-07-2019,4:23:51,universidad,77,75,96.6,2.2
01-07-2019,4:24:14,pedro valdivia,,,99.9,-0.5
01-07-2019,4:26:38,santa rosa,331,216,,
01-07-2019,4:29:22,centro,,,88.9,2.4
01-07-2019,4:31:07,poniente,81,79,9.650.001,0.6
01-07-2019,4:32:46,pueblo nuevo,,,74.2,2.3
01-07-2019,4:32:56,pueblo nuevo,124,102,,
01-07-2019,4:33:08,pueblo nuevo,106,99,,
01-07-2019,4:33:21,santa rosa,,,99.9,-0.7
01-07-2019,4:33:30,amanecer,,,95.5,0.0
01-07-2019,4:33:33,santa rosa,302,297,,
01-07-2019,4:33:42,amanecer,388,382,,
01-07-2019,4:33:42,amanecer,545,466,,
01-07-2019,4:34:14,pedro valdivia,,,99.9,-0.5
01-07-2019,4:34:49,universidad,97,95,96.3,2.1
01-07-2019,4:36:38,santa rosa,277,201,,
01-07-2019,4:39:22,centro,,,88.7,2.3
01-07-2019,4:41:53,poniente,104,102,96.0,0.5
01-07-2019,4:42:46,pueblo nuevo,,,75.8,2.3
01-07-2019,4:42:56,pueblo nuevo,334,265,,
01-07-2019,4:43:08,pueblo nuevo,330,305,,
01-07-2019,4:43:20,santa rosa,,,99.9,-0.6
01-07-2019,4:43:30,amanecer,,,95.3,0.0
01-07-2019,4:43:33,santa rosa,256,252,,
01-07-2019,4:43:42,amanecer,386,380,,
01-07-2019,4:43:42,amanecer,569,477,,
01-07-2019,4:44:14,pedro valdivia,,,99.9,-0.9
01-07-2019,4:45:47,universidad,100,98,9.670.001,1.9
01-07-2019,4:46:38,santa rosa,262,175,,
01-07-2019,4:49:22,centro,,,89.0,2.2
01-07-2019,4:52:40,poniente,74,72,96.4,0.5
01-07-2019,4:52:46,pueblo nuevo,,,77.2,2.0
01-07-2019,4:52:56,pueblo nuevo,264,216,,
01-07-2019,4:53:08,pueblo nuevo,247,238,,
01-07-2019,4:53:20,santa rosa,,,99.9,-0.6
01-07-2019,4:53:30,amanecer,,,95.3,0.0
01-07-2019,4:53:33,santa rosa,304,299,,
01-07-2019,4:53:42,amanecer,395,389,,
01-07-2019,4:53:42,amanecer,550,463,,
01-07-2019,4:54:14,pedro valdivia,,,99.9,-1.0
01-07-2019,4:56:38,santa rosa,279,183,,
01-07-2019,4:56:46,universidad,129,126,9.650.001,1.9
01-07-2019,4:59:22,centro,,,88.9,2.2
01-07-2019,5:02:46,pueblo nuevo,,,77.1,1.8
01-07-2019,5:02:56,pueblo nuevo,250,213,,
01-07-2019,5:03:08,pueblo nuevo,221,221,,
01-07-2019,5:03:16,poniente,59,57,96.1,0.4
01-07-2019,5:03:20,santa rosa,,,99.9,-0.7
01-07-2019,5:03:30,amanecer,,,95.2,-0.1
01-07-2019,5:03:33,santa rosa,274,270,,
01-07-2019,5:03:41,amanecer,502,410,,
01-07-2019,5:03:42,amanecer,337,332,,
01-07-2019,5:04:14,pedro valdivia,,,99.9,-0.8
01-07-2019,5:06:39,santa rosa,277,187,,
01-07-2019,5:07:45,universidad,69,67,9.650.001,1.9
01-07-2019,5:09:22,centro,,,89.4,2.1
01-07-2019,5:12:46,pueblo nuevo,,,78.2,1.8
01-07-2019,5:12:56,pueblo nuevo,226,192,,
01-07-2019,5:13:08,pueblo nuevo,220,209,,
01-07-2019,5:13:21,santa rosa,,,99.9,-0.8
01-07-2019,5:13:30,amanecer,,,95.2,-0.1
01-07-2019,5:13:33,santa rosa,273,269,,
01-07-2019,5:13:41,amanecer,483,404,,
01-07-2019,5:13:42,amanecer,325,320,,
01-07-2019,5:13:55,poniente,62,60,96.0,0.3
01-07-2019,5:14:14,pedro valdivia,,,99.9,-0.9
01-07-2019,5:16:37,santa rosa,283,195,,
01-07-2019,5:18:45,universidad,97,95,97.7,1.9
01-07-2019,5:19:22,centro,,,88.4,2.3
01-07-2019,5:22:46,pueblo nuevo,,,76.9,1.8
01-07-2019,5:22:56,pueblo nuevo,211,174,,
01-07-2019,5:23:08,pueblo nuevo,183,177,,
01-07-2019,5:23:21,santa rosa,,,99.9,-0.8
01-07-2019,5:23:30,amanecer,,,95.1,-0.2
01-07-2019,5:23:33,santa rosa,288,283,,
01-07-2019,5:23:41,amanecer,470,398,,
01-07-2019,5:23:42,amanecer,318,313,,
01-07-2019,5:24:14,pedro valdivia,,,99.9,-0.9
01-07-2019,5:24:29,poniente,37,35,96.1,0.3
01-07-2019,5:26:37,santa rosa,273,198,,
01-07-2019,5:29:22,centro,,,87.4,2.3
01-07-2019,5:29:43,universidad,94,92,9.830.001,1.7
01-07-2019,5:32:46,pueblo nuevo,,,76.2,1.8
01-07-2019,5:32:56,pueblo nuevo,238,195,,
01-07-2019,5:33:08,pueblo nuevo,216,215,,
01-07-2019,5:33:20,santa rosa,,,99.9,-1.0
01-07-2019,5:33:30,amanecer,,,95.0,-0.3
01-07-2019,5:33:33,santa rosa,231,227,,
01-07-2019,5:33:41,amanecer,368,322,,
01-07-2019,5:33:42,amanecer,247,243,,
01-07-2019,5:34:14,pedro valdivia,,,99.9,-1.0
01-07-2019,5:35:12,poniente,39,37,96.4,0.2
01-07-2019,5:36:37,santa rosa,300,207,,
01-07-2019,5:39:22,centro,,,87.4,2.1
01-07-2019,5:40:43,universidad,51,49,98.6,1.6
01-07-2019,5:42:46,pueblo nuevo,,,75.9,1.9
01-07-2019,5:42:57,pueblo nuevo,216,180,,
01-07-2019,5:43:08,pueblo nuevo,203,198,,
01-07-2019,5:43:20,santa rosa,,,99.9,-1.0
01-07-2019,5:43:30,amanecer,,,95.2,-0.2
01-07-2019,5:43:33,santa rosa,238,234,,
01-07-2019,5:43:41,amanecer,184,169,,
01-07-2019,5:43:42,amanecer,133,130,,
01-07-2019,5:44:14,pedro valdivia,,,99.9,-0.7
01-07-2019,5:45:51,poniente,55,53,96.8,0.2
01-07-2019,5:46:37,santa rosa,316,208,,
01-07-2019,5:49:22,centro,,,88.5,1.9
01-07-2019,5:51:41,universidad,37,35,9.920.001,1.5
01-07-2019,5:52:46,pueblo nuevo,,,75.5,1.9
01-07-2019,5:52:56,pueblo nuevo,201,168,,
01-07-2019,5:53:08,pueblo nuevo,181,181,,
01-07-2019,5:53:20,santa rosa,,,99.9,-0.9
01-07-2019,5:53:30,amanecer,,,95.3,-0.2
01-07-2019,5:53:33,santa rosa,233,229,,
01-07-2019,5:53:41,amanecer,195,177,,
01-07-2019,5:53:42,amanecer,131,128,,
01-07-2019,5:54:14,pedro valdivia,,,99.9,-0.4
01-07-2019,5:56:25,poniente,41,39,9.670.001,0.2
01-07-2019,5:56:37,santa rosa,229,138,,
01-07-2019,5:59:22,centro,,,88.8,1.9
01-07-2019,6:02:40,universidad,75,73,9.780.001,1.5
01-07-2019,6:02:46,pueblo nuevo,,,76.2,1.7
01-07-2019,6:02:56,pueblo nuevo,178,150,,
01-07-2019,6:03:08,pueblo nuevo,190,190,,
01-07-2019,6:03:20,santa rosa,,,99.9,-0.7
01-07-2019,6:03:30,amanecer,,,95.3,-0.3
